ID,title,year,genre,rating
392,Johnny Sokko and His Flying Robot,1967,Action,7.8
392,Johnny Sokko and His Flying Robot,1967,Adventure,7.8
392,Johnny Sokko and His Flying Robot,1967,Sci-Fi,7.8
393,Taxi zum Klo,1980,Comedy,6.5
393,Taxi zum Klo,1980,Drama,6.5
393,Taxi zum Klo,1980,Romance,6.5
394,Fear of a Punk Planet,1999,Comedy,7.9
395,Changes,1991,Drama,6
395,Changes,1991,Romance,6
396,Journeys with George,2002,Documentary,6.8
397,It's Great to Be a Ghost!,2004,Adventure,8.3
397,It's Great to Be a Ghost!,2004,Animation,8.3
397,It's Great to Be a Ghost!,2004,Comedy,8.3
397,It's Great to Be a Ghost!,2004,Family,8.3
397,It's Great to Be a Ghost!,2004,Musical,8.3
398,R.O.D Read or Die,2001,Adventure,7.5
398,R.O.D Read or Die,2001,Animation,7.5
398,R.O.D Read or Die,2001,Fantasy,7.5
398,R.O.D Read or Die,2001,Sci-Fi,7.5
398,R.O.D Read or Die,2001,Short,7.5
398,R.O.D Read or Die,2001,Thriller,7.5
399,A Dangerous Man: Lawrence After Arabia,1992,Adventure,6.9
399,A Dangerous Man: Lawrence After Arabia,1992,Biography,6.9
399,A Dangerous Man: Lawrence After Arabia,1992,Drama,6.9
399,A Dangerous Man: Lawrence After Arabia,1992,War,6.9
400,A Tale of Two Hamlets,2003,Crime,7.4
400,A Tale of Two Hamlets,2003,Drama,7.4
400,A Tale of Two Hamlets,2003,Mystery,7.4
401,Screw Loose,1999,Comedy,4.2
401,Screw Loose,1999,Romance,4.2
402,Dave Chappelle: For What It's Worth,2004,Comedy,8.6
403,Aap Mujhe Achche Lagne Lage,2002,Action,3.1
403,Aap Mujhe Achche Lagne Lage,2002,Drama,3.1
403,Aap Mujhe Achche Lagne Lage,2002,Romance,3.1
